people_id,activity_id,date,activity_category,char_1,char_2,char_3,char_4,char_5,char_6,char_7,char_8,char_9,char_10,outcome
ppl_55183,act2_3454264,2023-06-22,type 2,,,,,,,,,,type 1,0
ppl_136874,act2_1035679,2022-12-02,type 2,,,,,,,,,,type 1,0
ppl_131406,act2_1321418,2023-07-15,type 2,,,,,,,,,,type 1,1
ppl_105739,act2_1483948,2022-09-29,type 3,,,,,,,,,,type 23,0
ppl_369581,act2_2976965,2022-10-23,type 5,,,,,,,,,,type 4948,0
ppl_311044,act2_2120047,2022-11-24,type 2,,,,,,,,,,type 1,0
ppl_131717,act2_955862,2023-05-05,type 2,,,,,,,,,,type 1,0
ppl_277297,act1_281877,2023-06-01,type 1,type 7,type 5,type 6,type 3,type 6,type 2,type 3,type 5,type 8,,1
ppl_243255,act2_4382086,2023-05-12,type 2,,,,,,,,,,type 1,0
ppl_370270,act2_576238,2022-10-23,type 3,,,,,,,,,,type 23,0
ppl_365997,act2_881370,2022-10-21,type 5,,,,,,,,,,type 1326,0
ppl_205803,act2_1462683,2022-11-03,type 2,,,,,,,,,,type 1,0
ppl_115675,act2_1812199,2022-11-08,type 3,,,,,,,,,,type 52,0
ppl_180691,act2_322795,2023-03-30,type 2,,,,,,,,,,type 1,1
ppl_295643,act2_1014945,2022-12-25,type 2,,,,,,,,,,type 1,0
ppl_94131,act1_78566,2023-02-10,type 1,type 2,type 16,type 4,type 3,type 2,type 2,type 3,type 4,type 15,,1
ppl_366699,act1_304949,2022-12-21,type 1,type 7,type 5,type 1,type 3,type 6,type 3,type 6,type 4,type 8,,0
ppl_84454,act2_343042,2023-02-11,type 2,,,,,,,,,,type 1,0
ppl_271358,act2_3511361,2022-09-24,type 5,,,,,,,,,,type 3835,1
ppl_173099,act2_2273484,2022-10-27,type 5,,,,,,,,,,type 749,1
ppl_4845,act2_710561,2022-09-16,type 5,,,,,,,,,,type 4665,0
ppl_123965,act2_613959,2023-08-08,type 2,,,,,,,,,,type 1,1
ppl_8121,act2_2086455,2022-09-14,type 2,,,,,,,,,,type 1,1
ppl_333745,act2_2155147,2022-09-29,type 2,,,,,,,,,,type 1,0
ppl_294918,act2_2129087,2022-10-18,type 3,,,,,,,,,,type 23,0
ppl_101826,act2_453482,2023-02-22,type 2,,,,,,,,,,type 1,1
ppl_149047,act2_1473076,2022-10-19,type 5,,,,,,,,,,type 4972,1
ppl_54699,act2_2324789,2022-09-30,type 3,,,,,,,,,,type 23,0
ppl_344663,act2_2438634,2023-07-20,type 2,,,,,,,,,,type 1,1
ppl_380906,act2_2792460,2023-01-13,type 3,,,,,,,,,,type 61,1
ppl_41655,act2_972080,2022-12-27,type 2,,,,,,,,,,type 1,1
ppl_14417,act2_1355760,2022-10-06,type 2,,,,,,,,,,type 1,1
ppl_289613,act2_4667942,2023-02-02,type 2,,,,,,,,,,type 1,0
ppl_56997,act2_3268644,2023-01-25,type 2,,,,,,,,,,type 1,0
ppl_316248,act2_3247017,2022-10-27,type 5,,,,,,,,,,type 1606,1
ppl_249253,act1_241014,2022-11-24,type 1,type 10,type 10,type 5,type 2,type 6,type 1,type 1,type 6,type 2,,0
ppl_26386,act2_2476971,2022-08-10,type 2,,,,,,,,,,type 1,1
ppl_387891,act2_1913964,2022-07-29,type 2,,,,,,,,,,type 1,0
ppl_361432,act1_10176,2022-10-07,type 1,type 5,type 2,type 5,type 1,type 6,type 1,type 1,type 15,type 16,,1
ppl_75441,act2_4244364,2023-01-12,type 2,,,,,,,,,,type 1,1
ppl_289478,act2_577432,2022-10-15,type 5,,,,,,,,,,type 433,0
ppl_282724,act2_3061418,2023-02-24,type 2,,,,,,,,,,type 1,1
ppl_280178,act2_3373157,2022-11-25,type 2,,,,,,,,,,type 1,0
ppl_175504,act2_3047531,2022-09-27,type 3,,,,,,,,,,type 23,1
ppl_76150,act2_1759342,2022-09-21,type 2,,,,,,,,,,type 1,1
ppl_249511,act2_1576853,2023-01-11,type 2,,,,,,,,,,type 1,0
ppl_218861,act2_2016711,2022-09-28,type 4,,,,,,,,,,type 117,0
ppl_59682,act2_3085205,2023-01-04,type 2,,,,,,,,,,type 1,1
ppl_54699,act2_45527,2022-09-29,type 3,,,,,,,,,,type 23,0
ppl_12316,act2_1699560,2022-11-02,type 4,,,,,,,,,,type 662,0
ppl_265516,act2_2340349,2022-12-02,type 2,,,,,,,,,,type 1,0
ppl_26979,act2_739196,2022-10-18,type 2,,,,,,,,,,type 1,1
ppl_218920,act2_1026124,2022-11-10,type 3,,,,,,,,,,type 330,1
ppl_255688,act2_4703566,2023-02-16,type 2,,,,,,,,,,type 1,1
ppl_295462,act2_2764171,2023-06-09,type 2,,,,,,,,,,type 1,1
ppl_270306,act2_1735616,2023-02-02,type 2,,,,,,,,,,type 1,1
ppl_234879,act1_271700,2023-04-18,type 1,type 5,type 6,type 8,type 3,type 1,type 3,type 3,type 9,type 1,,0
ppl_386790,act2_4132655,2022-11-13,type 5,,,,,,,,,,type 585,0
ppl_1855,act2_2461340,2022-10-10,type 2,,,,,,,,,,type 1,1
ppl_387531,act2_841959,2022-09-30,type 5,,,,,,,,,,type 473,1
ppl_141915,act2_2350510,2022-08-13,type 5,,,,,,,,,,type 1245,0
ppl_257035,act2_3140906,2023-07-29,type 3,,,,,,,,,,type 61,0
ppl_7312,act2_2052047,2022-08-18,type 2,,,,,,,,,,type 1,1
ppl_294918,act2_1312640,2022-10-20,type 3,,,,,,,,,,type 23,0
ppl_214019,act2_1862354,2023-03-22,type 4,,,,,,,,,,type 2074,1
ppl_395606,act2_1318031,2022-10-05,type 5,,,,,,,,,,type 792,0
ppl_349733,act2_4640560,2022-11-17,type 2,,,,,,,,,,type 1,0
ppl_351126,act2_2200202,2022-10-01,type 5,,,,,,,,,,type 4434,1
ppl_82440,act2_2549056,2022-10-01,type 2,,,,,,,,,,type 1,1
ppl_74639,act2_3589587,2023-01-15,type 5,,,,,,,,,,type 3673,0
ppl_32001,act2_4600624,2022-12-25,type 2,,,,,,,,,,type 1,1
ppl_30187,act2_2026893,2023-03-22,type 2,,,,,,,,,,type 1,1
ppl_238649,act2_4366579,2022-12-27,type 2,,,,,,,,,,type 1,1
ppl_44735,act2_144495,2023-02-12,type 2,,,,,,,,,,type 1,0
ppl_71428,act2_570816,2022-09-15,type 5,,,,,,,,,,type 3852,0
ppl_3636,act2_1693144,2023-05-05,type 2,,,,,,,,,,type 1,0
ppl_324057,act2_2691888,2023-03-10,type 4,,,,,,,,,,type 992,1
ppl_320642,act2_2454222,2023-05-02,type 2,,,,,,,,,,type 1,1
ppl_144491,act2_3632631,2023-07-20,type 3,,,,,,,,,,type 52,1
ppl_27273,act2_3150615,2022-10-05,type 5,,,,,,,,,,type 1828,0
ppl_143927,act2_1207736,2022-10-22,type 2,,,,,,,,,,type 1,0
ppl_31209,act2_3471879,2023-01-04,type 5,,,,,,,,,,type 5457,0
ppl_314224,act2_3330801,2022-08-28,type 2,,,,,,,,,,type 1,1
ppl_311896,act2_3085321,2023-02-02,type 2,,,,,,,,,,type 1,1
ppl_189861,act2_1210976,2022-10-15,type 5,,,,,,,,,,type 4935,0
ppl_280879,act1_400359,2022-12-20,type 1,type 5,type 2,type 6,type 3,type 1,type 3,type 2,type 4,type 5,,1
ppl_249250,act2_2922215,2023-07-22,type 2,,,,,,,,,,type 1,0
ppl_328305,act2_2828044,2023-08-22,type 2,,,,,,,,,,type 1,0
ppl_357858,act2_4230534,2022-07-29,type 2,,,,,,,,,,type 1,1
ppl_302176,act2_4732123,2022-08-18,type 2,,,,,,,,,,type 1,1
ppl_167831,act2_4619847,2022-10-24,type 5,,,,,,,,,,type 3158,0
ppl_94843,act2_2173757,2022-07-23,type 2,,,,,,,,,,type 1,0
ppl_343729,act2_1961653,2022-11-24,type 5,,,,,,,,,,type 439,1
ppl_86327,act2_433597,2023-01-12,type 4,,,,,,,,,,type 36,0
ppl_393453,act1_217096,2022-09-17,type 1,type 26,type 5,type 2,type 1,type 6,type 1,type 1,type 2,type 8,,1
ppl_54699,act2_134792,2022-09-30,type 3,,,,,,,,,,type 23,0
ppl_204744,act2_666001,2022-10-23,type 5,,,,,,,,,,type 481,0
ppl_18502,act2_1449734,2023-01-12,type 4,,,,,,,,,,type 1277,0
ppl_364280,act2_409398,2022-10-15,type 2,,,,,,,,,,type 1,0
ppl_246350,act2_3111667,2022-08-18,type 2,,,,,,,,,,type 1,1
ppl_90077,act2_3697927,2023-02-11,type 2,,,,,,,,,,type 1,1
ppl_381863,act2_1029246,2023-05-31,type 2,,,,,,,,,,type 1,1
ppl_187307,act1_340876,2023-07-01,type 1,type 3,type 2,type 1,type 3,type 1,type 3,type 3,type 4,type 3,,1
ppl_166743,act2_4651808,2023-01-27,type 5,,,,,,,,,,type 1271,1
ppl_358614,act2_1587601,2023-01-20,type 5,,,,,,,,,,type 525,0
ppl_110320,act2_775244,2022-09-15,type 5,,,,,,,,,,type 1639,0
ppl_47398,act2_1534817,2023-03-09,type 3,,,,,,,,,,type 2,0
ppl_196963,act2_2722628,2023-03-24,type 2,,,,,,,,,,type 1,1
ppl_13930,act2_4531514,2022-11-03,type 5,,,,,,,,,,type 600,0
ppl_294918,act2_3674416,2022-10-20,type 3,,,,,,,,,,type 23,0
ppl_154265,act2_2635734,2023-03-28,type 3,,,,,,,,,,type 2,1
ppl_10827,act1_62358,2022-09-15,type 1,type 5,type 2,type 5,type 1,type 6,type 1,type 1,type 7,type 4,,1
ppl_96201,act2_4778614,2023-02-05,type 5,,,,,,,,,,type 5516,1
ppl_247961,act2_4422249,2022-07-22,type 2,,,,,,,,,,type 1,0
ppl_140446,act2_1566869,2023-08-02,type 4,,,,,,,,,,type 494,1
ppl_359822,act2_2952898,2022-11-02,type 5,,,,,,,,,,type 1874,0
ppl_315554,act2_1570122,2022-12-17,type 2,,,,,,,,,,type 1,1
ppl_237841,act2_202370,2022-10-14,type 2,,,,,,,,,,type 1,1
ppl_398009,act2_3735662,2023-02-03,type 2,,,,,,,,,,type 1,1
ppl_133640,act2_807487,2022-10-29,type 2,,,,,,,,,,type 1,0
ppl_376809,act2_4189243,2022-08-27,type 2,,,,,,,,,,type 1,0
ppl_221857,act2_3037090,2022-09-23,type 5,,,,,,,,,,type 489,0
ppl_17640,act2_2326318,2022-10-15,type 5,,,,,,,,,,type 1629,1
ppl_131603,act1_177877,2022-11-11,type 1,type 5,type 1,type 5,type 1,type 6,type 1,type 1,type 7,type 4,,0
ppl_301295,act2_3605467,2022-10-28,type 5,,,,,,,,,,type 5016,1
ppl_129153,act2_3037996,2023-08-12,type 2,,,,,,,,,,type 1,0
ppl_345779,act2_4157801,2023-06-22,type 2,,,,,,,,,,type 1,0
ppl_280135,act2_2084911,2023-06-07,type 2,,,,,,,,,,type 1,1
ppl_139493,act2_1996348,2023-07-22,type 2,,,,,,,,,,type 1,1
ppl_322919,act2_2968562,2022-08-30,type 2,,,,,,,,,,type 1,0
ppl_59775,act2_1512889,2022-09-21,type 2,,,,,,,,,,type 1,0
ppl_353973,act2_4644017,2022-09-28,type 2,,,,,,,,,,type 1,1
ppl_64887,act2_1882538,2022-09-22,type 3,,,,,,,,,,type 23,1
ppl_106981,act2_4039025,2023-01-20,type 2,,,,,,,,,,type 1,1
ppl_68358,act2_1108557,2022-08-31,type 2,,,,,,,,,,type 1,1
ppl_10201,act1_1746,2023-08-23,type 1,type 12,type 8,type 8,type 3,type 3,type 3,type 6,type 9,type 13,,1
ppl_206898,act2_1640449,2023-03-23,type 5,,,,,,,,,,type 2045,0
ppl_77870,act2_3441338,2023-01-25,type 4,,,,,,,,,,type 655,0
ppl_287186,act1_94235,2023-07-12,type 1,type 2,type 16,type 4,type 3,type 2,type 3,type 2,type 4,type 17,,0
ppl_134519,act2_2761919,2023-06-07,type 2,,,,,,,,,,type 1,0
ppl_116194,act2_3965164,2023-05-29,type 2,,,,,,,,,,type 1,1
ppl_370270,act2_2130402,2022-10-22,type 3,,,,,,,,,,type 23,0
ppl_170492,act2_4582276,2023-06-13,type 2,,,,,,,,,,type 1,0
ppl_259232,act2_1522995,2022-07-17,type 2,,,,,,,,,,type 1,0
ppl_64887,act2_2983224,2022-09-22,type 3,,,,,,,,,,type 23,1
ppl_270916,act2_1992019,2022-12-23,type 5,,,,,,,,,,type 1414,0
ppl_59565,act2_381204,2022-09-24,type 2,,,,,,,,,,type 1,0
ppl_111367,act2_2120925,2023-01-20,type 2,,,,,,,,,,type 1,0
ppl_161713,act2_978246,2023-08-08,type 2,,,,,,,,,,type 1,0
ppl_105739,act2_1938820,2022-09-29,type 3,,,,,,,,,,type 23,0
ppl_294918,act2_1678536,2022-10-18,type 3,,,,,,,,,,type 23,0
ppl_180094,act2_544572,2023-02-15,type 5,,,,,,,,,,type 589,0
ppl_12494,act2_3230324,2022-11-06,type 5,,,,,,,,,,type 788,0
ppl_351902,act2_83885,2023-04-01,type 3,,,,,,,,,,type 2,0
ppl_130484,act2_1807845,2023-08-02,type 2,,,,,,,,,,type 1,0
ppl_141377,act2_2699374,2022-10-14,type 2,,,,,,,,,,type 1,1
ppl_202895,act2_4032347,2022-10-09,type 5,,,,,,,,,,type 2213,1
ppl_389553,act2_1865419,2023-02-28,type 2,,,,,,,,,,type 1,1
ppl_139337,act2_848654,2023-07-20,type 2,,,,,,,,,,type 1,1
ppl_129071,act2_555774,2023-01-20,type 4,,,,,,,,,,type 751,1
ppl_347636,act2_1482419,2022-09-15,type 5,,,,,,,,,,type 1946,1
ppl_230057,act2_2189478,2023-02-15,type 5,,,,,,,,,,type 589,0
ppl_8464,act2_3734531,2023-03-22,type 2,,,,,,,,,,type 1,1
ppl_370270,act2_989089,2022-10-22,type 3,,,,,,,,,,type 23,0
ppl_390389,act2_1313106,2022-12-18,type 2,,,,,,,,,,type 1,0
ppl_192367,act1_297603,2022-10-11,type 1,type 7,type 1,type 5,type 1,type 6,type 1,type 1,type 7,type 4,,0
ppl_229005,act2_760435,2023-03-23,type 2,,,,,,,,,,type 1,1
ppl_306622,act2_4445923,2023-08-26,type 2,,,,,,,,,,type 1,0
ppl_195786,act2_3638864,2022-09-18,type 5,,,,,,,,,,type 489,0
ppl_147508,act2_3463167,2022-10-27,type 5,,,,,,,,,,type 1288,0
ppl_379304,act2_4447083,2023-05-02,type 2,,,,,,,,,,type 1,1
ppl_367516,act2_2987838,2023-01-21,type 4,,,,,,,,,,type 45,0
ppl_94908,act2_1973843,2023-06-30,type 2,,,,,,,,,,type 1,0
ppl_202536,act2_1744716,2023-03-07,type 4,,,,,,,,,,type 253,1
ppl_221657,act2_2057996,2022-09-19,type 2,,,,,,,,,,type 1,0
ppl_137447,act2_2262756,2023-02-27,type 3,,,,,,,,,,type 2,0
ppl_27096,act2_457127,2023-03-10,type 2,,,,,,,,,,type 1,0
ppl_370270,act2_1159912,2022-10-22,type 3,,,,,,,,,,type 23,0
ppl_277932,act2_1018932,2022-10-06,type 2,,,,,,,,,,type 1,0
ppl_175504,act2_2892774,2022-09-27,type 3,,,,,,,,,,type 23,1
ppl_377588,act2_3810217,2022-10-14,type 5,,,,,,,,,,type 424,1
ppl_133791,act2_1044284,2023-03-20,type 2,,,,,,,,,,type 1,1
ppl_46150,act1_112989,2023-02-21,type 1,type 5,type 2,type 8,type 3,type 1,type 2,type 2,type 9,type 13,,0
ppl_22582,act2_3056860,2023-01-10,type 4,,,,,,,,,,type 215,0
ppl_357684,act2_3067722,2022-11-17,type 2,,,,,,,,,,type 1,1
ppl_253625,act2_3711218,2022-10-15,type 5,,,,,,,,,,type 433,1
ppl_367594,act2_4766227,2022-11-08,type 2,,,,,,,,,,type 1,1
ppl_353232,act2_2748337,2022-10-13,type 2,,,,,,,,,,type 1,0
ppl_323439,act2_3698746,2022-12-25,type 5,,,,,,,,,,type 1906,0
ppl_138404,act2_4736041,2022-11-12,type 2,,,,,,,,,,type 1,1
ppl_275197,act2_2916763,2023-02-24,type 5,,,,,,,,,,type 4925,0
ppl_319141,act2_2171842,2022-11-06,type 5,,,,,,,,,,type 3816,0
ppl_260885,act2_91806,2023-08-26,type 3,,,,,,,,,,type 61,0
ppl_258145,act2_3086919,2023-03-07,type 2,,,,,,,,,,type 1,1
ppl_197564,act2_4800860,2023-02-02,type 2,,,,,,,,,,type 1,0
ppl_124875,act2_3398295,2022-11-26,type 5,,,,,,,,,,type 452,1
ppl_373148,act2_4270933,2023-03-02,type 3,,,,,,,,,,type 61,0
ppl_46527,act2_1331797,2023-02-16,type 5,,,,,,,,,,type 586,0
ppl_370270,act2_1823678,2022-10-24,type 3,,,,,,,,,,type 23,0
ppl_195726,act2_2104942,2023-08-25,type 2,,,,,,,,,,type 1,1
ppl_14270,act2_948329,2023-06-09,type 2,,,,,,,,,,type 1,1
ppl_369548,act2_674422,2023-04-13,type 2,,,,,,,,,,type 1,0
ppl_277583,act2_2661309,2022-11-18,type 5,,,,,,,,,,type 585,0
ppl_244101,act1_309408,2023-06-09,type 1,type 6,type 2,type 4,type 3,type 1,type 3,type 3,type 15,type 16,,0
ppl_20058,act2_356312,2022-09-16,type 5,,,,,,,,,,type 489,0
ppl_261987,act2_2417409,2023-08-30,type 2,,,,,,,,,,type 1,1
ppl_238038,act2_1032210,2022-10-08,type 5,,,,,,,,,,type 2350,0
ppl_286571,act2_2486353,2023-03-23,type 2,,,,,,,,,,type 1,0
ppl_105739,act2_1061233,2022-09-28,type 3,,,,,,,,,,type 23,0
ppl_51192,act2_1436880,2023-03-08,type 2,,,,,,,,,,type 1,1
ppl_154461,act2_4751510,2023-06-20,type 2,,,,,,,,,,type 1,1
ppl_276466,act2_2703545,2023-03-01,type 2,,,,,,,,,,type 1,0
ppl_75026,act2_36016,2023-02-10,type 3,,,,,,,,,,type 52,0
ppl_149716,act2_2286277,2022-10-03,type 5,,,,,,,,,,type 1550,0
ppl_163037,act2_4215823,2022-10-15,type 5,,,,,,,,,,type 433,1
ppl_45194,act2_2208709,2022-10-15,type 5,,,,,,,,,,type 1147,1
ppl_300120,act2_1188017,2023-01-13,type 2,,,,,,,,,,type 1,0
ppl_314169,act2_2594484,2023-03-09,type 3,,,,,,,,,,type 52,1
ppl_276310,act2_1976915,2022-11-11,type 5,,,,,,,,,,type 3866,0
ppl_69101,act1_139099,2022-09-07,type 1,type 14,type 5,type 6,type 2,type 6,type 1,type 1,type 7,type 8,,0
ppl_232992,act2_2080529,2022-10-18,type 5,,,,,,,,,,type 2252,1
ppl_380661,act2_3719423,2022-11-12,type 2,,,,,,,,,,type 1,0
ppl_105739,act2_605791,2022-09-28,type 3,,,,,,,,,,type 23,0
ppl_83520,act2_3806764,2023-03-09,type 2,,,,,,,,,,type 1,0
ppl_73095,act2_1571521,2022-10-15,type 2,,,,,,,,,,type 1,0
ppl_159059,act2_2543169,2023-04-04,type 2,,,,,,,,,,type 1,1
ppl_370270,act2_3405095,2022-10-24,type 3,,,,,,,,,,type 23,0
ppl_305441,act2_1108337,2023-04-08,type 2,,,,,,,,,,type 1,0
ppl_39614,act2_2990918,2022-10-26,type 2,,,,,,,,,,type 1,1
ppl_57712,act2_3886604,2023-07-01,type 5,,,,,,,,,,type 400,1
ppl_197566,act2_1035122,2023-01-24,type 4,,,,,,,,,,type 1142,0
ppl_191985,act2_1882508,2022-09-22,type 3,,,,,,,,,,type 52,1
ppl_294918,act2_1957568,2022-10-19,type 3,,,,,,,,,,type 23,0
ppl_387641,act2_2551507,2023-04-07,type 2,,,,,,,,,,type 1,0
ppl_228042,act2_91313,2022-11-10,type 5,,,,,,,,,,type 420,1
ppl_282948,act2_3509126,2023-06-30,type 5,,,,,,,,,,type 400,1
ppl_274395,act2_470774,2022-10-15,type 5,,,,,,,,,,type 433,1
ppl_322917,act2_308239,2022-08-25,type 4,,,,,,,,,,type 2225,1
ppl_387265,act1_38303,2023-02-09,type 1,type 7,type 1,type 4,type 1,type 6,type 2,type 2,type 8,type 12,,0
ppl_203530,act2_969926,2022-10-06,type 2,,,,,,,,,,type 1,1
ppl_284109,act2_608687,2022-09-30,type 2,,,,,,,,,,type 1,0
ppl_198831,act2_4643085,2022-11-26,type 5,,,,,,,,,,type 452,0
ppl_334530,act1_140866,2022-09-14,type 1,type 2,type 5,type 5,type 3,type 6,type 1,type 1,type 4,type 8,,0
ppl_76880,act2_4028171,2022-11-15,type 2,,,,,,,,,,type 1,1
ppl_341032,act2_1926925,2022-08-31,type 2,,,,,,,,,,type 1,1
ppl_225790,act2_4122448,2023-06-19,type 4,,,,,,,,,,type 185,0
ppl_313461,act2_420826,2023-01-24,type 5,,,,,,,,,,type 2355,1
ppl_153135,act2_845719,2023-03-26,type 2,,,,,,,,,,type 1,1
ppl_99091,act2_3468395,2023-07-18,type 3,,,,,,,,,,type 8,0
ppl_8638,act2_114657,2023-01-25,type 2,,,,,,,,,,type 1,0
ppl_391454,act2_429162,2023-06-16,type 2,,,,,,,,,,type 1,1
ppl_161665,act2_1786398,2022-11-01,type 2,,,,,,,,,,type 1,1
ppl_41665,act2_3072464,2023-01-13,type 4,,,,,,,,,,type 520,1
ppl_3270,act2_2084822,2022-10-06,type 2,,,,,,,,,,type 1,0
ppl_57116,act2_1593761,2023-06-14,type 2,,,,,,,,,,type 1,0
ppl_106838,act2_4408840,2023-07-04,type 3,,,,,,,,,,type 2,0
ppl_288523,act2_774639,2023-06-06,type 2,,,,,,,,,,type 1,1
ppl_35754,act2_2831629,2023-01-28,type 2,,,,,,,,,,type 1,1
ppl_145326,act2_4706336,2023-06-23,type 3,,,,,,,,,,type 2,0
ppl_57126,act2_2001763,2023-01-04,type 5,,,,,,,,,,type 353,0
ppl_149049,act2_1155240,2023-05-03,type 4,,,,,,,,,,type 199,1
ppl_395024,act2_2191784,2022-10-19,type 2,,,,,,,,,,type 1,1
ppl_332981,act2_3464039,2022-11-01,type 2,,,,,,,,,,type 1,0
ppl_294918,act2_1011363,2022-10-20,type 3,,,,,,,,,,type 23,0
ppl_108330,act2_1371505,2023-08-01,type 2,,,,,,,,,,type 1,1
ppl_228990,act2_1423080,2023-07-14,type 2,,,,,,,,,,type 1,1
ppl_346484,act2_4536366,2023-07-14,type 4,,,,,,,,,,type 3563,1
ppl_278382,act2_2814649,2022-10-22,type 5,,,,,,,,,,type 1251,0
ppl_239614,act2_1003170,2023-01-25,type 2,,,,,,,,,,type 1,1
ppl_142231,act2_2619372,2023-07-11,type 2,,,,,,,,,,type 1,1
ppl_323588,act2_1513194,2022-10-08,type 5,,,,,,,,,,type 2213,1
ppl_275972,act2_1889253,2023-01-05,type 2,,,,,,,,,,type 1,1
ppl_376074,act2_1714409,2023-02-16,type 2,,,,,,,,,,type 1,1
ppl_241906,act2_560796,2022-12-30,type 2,,,,,,,,,,type 1,1
ppl_294149,act1_264852,2023-04-21,type 1,type 17,type 14,type 6,type 3,type 2,type 2,type 3,type 4,type 5,,0
ppl_160332,act2_2533890,2023-03-25,type 4,,,,,,,,,,type 478,1
ppl_370270,act2_2149575,2022-10-23,type 3,,,,,,,,,,type 23,0
ppl_273310,act1_211458,2023-07-14,type 1,type 3,type 2,type 3,type 3,type 2,type 3,type 3,type 4,type 17,,0
ppl_205171,act2_2528746,2023-06-11,type 2,,,,,,,,,,type 1,1
ppl_26125,act2_2555343,2023-05-09,type 3,,,,,,,,,,type 2,1
ppl_168740,act2_3024926,2023-02-14,type 3,,,,,,,,,,type 52,1
ppl_54699,act2_2573822,2022-09-29,type 3,,,,,,,,,,type 23,0
ppl_239614,act2_2046854,2023-01-20,type 5,,,,,,,,,,type 596,1
ppl_282845,act2_2182597,2022-10-13,type 4,,,,,,,,,,type 316,1
ppl_268059,act2_2047271,2023-05-10,type 4,,,,,,,,,,type 265,0
ppl_105739,act2_4756675,2022-09-30,type 3,,,,,,,,,,type 23,0
ppl_107059,act2_3247651,2023-01-20,type 2,,,,,,,,,,type 1,0
ppl_15311,act2_433199,2022-09-15,type 5,,,,,,,,,,type 2385,1
ppl_117593,act2_13130,2023-07-08,type 2,,,,,,,,,,type 1,0
ppl_275777,act2_4680882,2023-05-09,type 3,,,,,,,,,,type 2,1
ppl_19147,act2_215337,2022-07-26,type 2,,,,,,,,,,type 1,1
ppl_370270,act2_1326210,2022-10-22,type 3,,,,,,,,,,type 23,0
ppl_321905,act2_3895089,2022-11-10,type 5,,,,,,,,,,type 420,1
ppl_54699,act2_501724,2022-09-30,type 3,,,,,,,,,,type 23,0
ppl_314148,act2_2737629,2022-12-31,type 5,,,,,,,,,,type 411,1
ppl_294918,act2_4606135,2022-10-18,type 3,,,,,,,,,,type 23,0
ppl_199645,act2_4330116,2023-08-16,type 2,,,,,,,,,,type 1,1
ppl_23796,act2_1852193,2023-03-29,type 3,,,,,,,,,,type 2,1
ppl_53626,act2_1865618,2023-07-15,type 4,,,,,,,,,,type 4031,1
ppl_353502,act2_2258801,2022-07-29,type 2,,,,,,,,,,type 1,0
ppl_125531,act1_319627,2022-08-13,type 1,type 12,type 10,type 5,type 4,type 6,type 1,type 1,type 7,type 4,,1
ppl_280009,act1_271726,2023-03-30,type 1,type 5,type 2,type 7,type 3,type 1,type 3,type 2,type 4,type 7,,0
ppl_54699,act2_3829844,2022-09-30,type 3,,,,,,,,,,type 23,0
ppl_130148,act2_3810170,2022-10-23,type 5,,,,,,,,,,type 481,1
ppl_378872,act2_938036,2022-09-03,type 3,,,,,,,,,,type 3,0
ppl_105739,act2_4471245,2022-09-27,type 3,,,,,,,,,,type 23,0
ppl_5639,act2_1309773,2023-06-20,type 2,,,,,,,,,,type 1,1
ppl_137973,act2_1599239,2022-11-12,type 5,,,,,,,,,,type 585,0
ppl_61110,act2_4324758,2023-08-09,type 2,,,,,,,,,,type 1,0
ppl_302106,act2_2657670,2022-09-22,type 5,,,,,,,,,,type 489,1
ppl_91913,act2_1927393,2023-02-02,type 2,,,,,,,,,,type 1,0
ppl_396560,act2_20627,2022-10-26,type 2,,,,,,,,,,type 1,0
ppl_337688,act2_4655010,2022-10-12,type 2,,,,,,,,,,type 1,0
ppl_338947,act2_3985811,2022-12-29,type 4,,,,,,,,,,type 231,0
ppl_337250,act2_4112616,2023-08-22,type 2,,,,,,,,,,type 1,0
ppl_331595,act2_4405594,2022-11-10,type 5,,,,,,,,,,type 1097,0
ppl_168195,act2_1792966,2023-03-08,type 2,,,,,,,,,,type 1,0
ppl_3145,act2_556676,2023-05-26,type 2,,,,,,,,,,type 1,0
ppl_105739,act2_3556341,2022-09-29,type 3,,,,,,,,,,type 23,0
ppl_239220,act2_1289277,2022-07-19,type 4,,,,,,,,,,type 721,1
ppl_188464,act2_2899128,2022-08-13,type 5,,,,,,,,,,type 104,1
ppl_1003,act2_4155310,2022-11-27,type 5,,,,,,,,,,type 420,1
ppl_229733,act2_3948204,2022-11-02,type 5,,,,,,,,,,type 2870,1
ppl_280480,act2_4492285,2022-09-02,type 2,,,,,,,,,,type 1,0
ppl_9345,act2_4200919,2022-09-16,type 5,,,,,,,,,,type 1951,0
ppl_188664,act2_1191394,2023-01-11,type 5,,,,,,,,,,type 452,0
ppl_294918,act2_2554483,2022-10-20,type 3,,,,,,,,,,type 23,0
ppl_380434,act2_1418945,2023-02-11,type 2,,,,,,,,,,type 1,0
ppl_357693,act1_93599,2022-11-04,type 1,type 3,type 5,type 1,type 1,type 6,type 3,type 3,type 6,type 8,,1
ppl_120340,act2_1677279,2023-04-21,type 2,,,,,,,,,,type 1,1
ppl_74007,act2_2599459,2023-01-12,type 5,,,,,,,,,,type 452,1
ppl_99317,act2_2044950,2022-10-21,type 5,,,,,,,,,,type 431,1
ppl_105739,act2_3195042,2022-09-30,type 3,,,,,,,,,,type 23,0
ppl_395495,act2_3516140,2022-09-02,type 2,,,,,,,,,,type 1,0
